gceeuwe1lnws001,Server Protection,NMC server backup,NMC server,31,0,31,0,101,0,31,0,0,0,0,0,
gceeuwe1lnws001,Server Protection,Server backup,Server Protection,31,5,26,0,209,968,93,"8,346,596","2,014,961",75,0,0,
gceeuwe1lnws001,Test,Test_FS,Test_Test_FS,32,22,10,0,193,116453,96,"1,322,512,584","1,127,426,461",14,0,0,
